SoilType,Season,Rainfall_mm,Temp_C,Humidity_%,RecommendedCrop
Black,Zaid,837,26.9,64,Cotton
Black,Kharif,900,28.6,53,Cotton
Black,Rabi,892,29.5,61,Cotton
Black,Kharif,966,28.4,64,Cotton
Black,Zaid,925,28.9,65,Cotton
Black,Rabi,900,29.9,58,Cotton
Black,Kharif,904,28.1,67,Cotton
Black,Rabi,822,26.2,69,Cotton
Black,Kharif,912,29.8,56,Cotton
Black,Zaid,842,27.3,67,Cotton
Black,Kharif,927,28.2,54,Cotton
Black,Rabi,835,27.2,57,Cotton
Black,Zaid,841,30.0,52,Cotton
Black,Kharif,953,28.7,60,Cotton
Black,Rabi,925,26.6,56,Cotton
Black,Rabi,880,27.0,62,Cotton
Black,Rabi,810,28.7,63,Cotton
Black,Rabi,852,27.5,60,Cotton
Black,Kharif,994,28.1,64,Cotton
Black,Rabi,843,28.5,67,Cotton
Black,Kharif,977,28.9,57,Cotton
Black,Kharif,952,27.5,56,Cotton
Black,Kharif,955,28.3,61,Cotton
Black,Rabi,828,28.1,61,Cotton
Black,Kharif,936,27.3,50,Cotton
Black,Zaid,810,27.3,68,Cotton
Black,Rabi,857,28.1,69,Cotton
Black,Zaid,842,28.7,52,Cotton
Black,Kharif,955,28.2,56,Cotton
Black,Zaid,975,29.5,53,Cotton
Black,Kharif,984,29.0,56,Cotton
Black,Rabi,884,28.4,60,Cotton
Black,Zaid,905,27.6,53,Cotton
Black,Zaid,882,26.3,55,Cotton
Black,Kharif,874,29.2,70,Cotton
Black,Rabi,878,28.2,61,Cotton
Black,Kharif,828,29.1,66,Cotton
Black,Zaid,951,29.5,55,Cotton
Black,Rabi,934,26.3,64,Cotton
Black,Zaid,802,28.1,65,Cotton
Black,Rabi,945,26.5,69,Cotton
Black,Rabi,946,28.6,57,Cotton
Black,Rabi,974,27.9,61,Cotton
Black,Zaid,848,28.2,63,Cotton
Black,Zaid,883,29.4,69,Cotton
Black,Rabi,906,27.1,67,Cotton
Black,Zaid,903,29.6,66,Cotton
Black,Kharif,827,29.8,69,Cotton
Black,Kharif,842,28.4,54,Cotton
Black,Kharif,966,29.0,52,Cotton
Black,Kharif,988,29.8,60,Cotton
Black,Rabi,826,26.9,65,Cotton
Black,Zaid,950,27.5,52,Cotton
Black,Kharif,956,29.0,70,Cotton
Black,Kharif,885,28.4,68,Cotton
Black,Zaid,894,28.0,63,Cotton
Black,Kharif,802,27.0,61,Cotton
Black,Zaid,828,27.2,56,Cotton
Black,Rabi,805,29.8,56,Cotton
Black,Zaid,963,28.4,51,Cotton
Black,Zaid,909,28.6,58,Cotton
Black,Rabi,848,26.8,66,Sorghum
Black,Zaid,918,26.4,57,Sorghum
Black,Kharif,800,26.7,52,Sorghum
Black,Rabi,916,29.6,69,Sorghum
Black,Rabi,813,26.6,59,Sorghum
Black,Rabi,873,28.4,54,Sorghum
Black,Zaid,966,28.7,52,Sorghum
Black,Rabi,891,27.4,52,Sorghum
Black,Kharif,925,29.8,57,Sorghum
Black,Zaid,889,26.6,58,Sorghum
Black,Kharif,951,27.7,52,Sorghum
Black,Zaid,930,28.3,66,Sorghum
Black,Zaid,810,29.5,55,Sorghum
Black,Zaid,916,27.5,56,Sorghum
Black,Kharif,985,26.1,60,Sorghum
Black,Rabi,890,28.5,58,Sorghum
Black,Zaid,957,27.3,52,Sorghum
Black,Zaid,804,29.5,65,Sorghum
Black,Kharif,851,26.3,56,Sorghum
Black,Kharif,982,29.1,57,Sorghum
Black,Kharif,968,27.2,66,Sorghum
Black,Zaid,859,28.8,62,Sorghum
Black,Zaid,914,27.3,67,Sorghum
Black,Kharif,872,28.3,65,Sorghum
Black,Rabi,941,29.6,67,Sorghum
Black,Rabi,852,29.3,69,Sorghum
Black,Rabi,810,29.9,68,Sorghum
Black,Kharif,812,26.7,63,Sorghum
Black,Kharif,963,29.8,58,Sorghum
Black,Rabi,882,28.6,56,Sorghum
Black,Kharif,924,28.4,59,Sorghum
Black,Rabi,885,28.4,51,Sorghum
Black,Zaid,918,28.8,53,Sorghum
Black,Zaid,935,27.6,65,Sorghum
Black,Kharif,933,28.7,56,Sorghum
Black,Zaid,980,28.3,53,Sorghum
Black,Rabi,966,28.7,53,Sorghum
Black,Kharif,976,28.4,62,Sorghum
Black,Rabi,999,27.3,70,Sorghum
Black,Zaid,903,29.1,64,Sorghum
Black,Kharif,876,28.5,68,Sorghum
Black,Zaid,823,26.9,70,Sorghum
Black,Rabi,951,27.2,60,Sorghum
Black,Zaid,891,28.5,59,Sorghum
Black,Rabi,838,28.7,53,Sorghum
Black,Kharif,883,29.0,51,Sorghum
Black,Kharif,954,27.7,58,Sorghum
Black,Rabi,812,29.7,59,Sorghum
Black,Kharif,874,26.3,56,Sorghum
Black,Kharif,924,29.1,64,Sorghum
Black,Kharif,961,29.5,67,Sorghum
Black,Rabi,845,27.0,50,Sorghum
Black,Zaid,808,26.4,66,Sorghum
Black,Rabi,865,29.6,67,Sorghum
Black,Rabi,841,29.9,70,Sorghum
Black,Zaid,929,29.9,57,Sorghum
Black,Kharif,880,27.7,64,Sorghum
Black,Zaid,837,28.9,64,Sorghum
Black,Zaid,975,27.9,61,Sorghum
Black,Kharif,890,27.3,54,Sorghum
Black,Rabi,961,26.6,54,Sorghum
Black,Rabi,836,28.4,70,Sorghum
Black,Zaid,870,28.9,59,Sorghum
Black,Rabi,905,26.1,52,Sorghum
Black,Zaid,940,29.0,62,Sorghum
Black,Rabi,951,26.4,50,Sorghum
Black,Kharif,899,29.5,55,Sorghum
Black,Rabi,899,29.6,66,Sorghum
Black,Kharif,916,27.2,58,Sorghum
Black,Zaid,886,29.8,56,Sorghum
Black,Zaid,947,27.9,66,Sorghum
Black,Rabi,947,29.6,57,Sorghum
Black,Kharif,960,26.6,50,Sorghum
Black,Zaid,921,29.6,68,Sorghum
Black,Kharif,993,28.2,63,Sorghum
Black,Kharif,942,28.0,54,Sorghum
Black,Kharif,838,27.4,59,Sorghum
Black,Zaid,889,28.7,68,Sorghum
Black,Kharif,933,29.3,64,Sorghum
Black,Zaid,962,29.0,55,Sorghum
Black,Rabi,974,26.5,58,Sorghum
Black,Kharif,827,28.8,59,Sorghum
Black,Rabi,840,28.4,50,Sorghum
Black,Zaid,931,28.6,66,Sorghum
Black,Zaid,935,26.8,70,Sorghum
Black,Kharif,972,28.4,55,Sorghum
Black,Rabi,902,26.9,57,Sorghum
Black,Kharif,820,26.3,53,Sorghum
Black,Kharif,980,27.0,51,Sorghum
Black,Rabi,931,26.4,50,Sorghum
Black,Rabi,996,26.1,51,Sorghum
Black,Rabi,968,26.5,59,Sorghum
Black,Kharif,958,28.7,62,Sorghum
Black,Zaid,989,26.0,63,Sorghum
Black,Rabi,998,28.3,70,Sorghum
Black,Rabi,971,27.1,58,Sorghum
Black,Kharif,874,26.5,57,Sorghum
Black,Zaid,920,26.3,68,Sorghum
Black,Zaid,889,27.3,52,Sorghum
Black,Kharif,845,26.5,65,Sorghum
Black,Kharif,990,27.8,67,Sorghum
Black,Rabi,993,26.6,59,Sorghum
Black,Kharif,937,27.3,57,Sorghum
Black,Zaid,935,26.4,70,Sorghum
Black,Kharif,815,28.6,64,Sorghum
Black,Zaid,886,27.2,62,Sorghum
Black,Rabi,853,26.7,56,Sorghum
Black,Kharif,907,29.3,62,Sorghum
Black,Kharif,962,26.2,63,Sorghum
Black,Zaid,848,27.8,62,Sorghum
Black,Rabi,977,27.3,59,Sorghum
Black,Zaid,870,28.3,61,Sorghum
Black,Rabi,857,28.1,57,Sorghum
Black,Kharif,861,27.6,53,Sorghum
Black,Zaid,900,26.8,69,Sorghum
Black,Rabi,984,27.3,58,Sorghum
Black,Kharif,950,29.8,54,Sorghum
Black,Rabi,861,28.5,56,Sorghum
Black,Rabi,988,27.6,56,Sorghum
Black,Rabi,923,26.6,56,Sorghum
Black,Zaid,964,27.6,52,Sorghum
Black,Rabi,839,26.6,55,Sorghum
Black,Kharif,882,29.3,52,Sorghum
Black,Rabi,924,29.8,52,Sorghum
Black,Kharif,943,26.8,68,Sorghum
Black,Zaid,882,28.3,69,Sorghum
Black,Rabi,960,30.0,59,Sorghum
Black,Kharif,970,28.7,70,Sorghum
Black,Kharif,978,29.2,67,Sorghum
Black,Kharif,898,27.5,55,Sorghum
Black,Rabi,995,26.3,52,Sorghum
Black,Kharif,917,28.7,66,Sorghum
Black,Rabi,862,28.8,64,Sorghum
Black,Kharif,970,28.3,50,Sorghum
Black,Kharif,995,26.5,70,Sorghum
Black,Rabi,992,27.2,58,Sorghum
Black,Zaid,967,27.9,57,Sorghum
Black,Kharif,847,26.0,50,Sorghum
Black,Zaid,803,26.2,55,Sorghum
Black,Rabi,878,28.9,58,Sorghum
Black,Rabi,930,26.3,66,Sorghum
Black,Zaid,837,28.0,53,Sorghum
Black,Kharif,849,26.3,51,Sorghum
Black,Zaid,908,28.7,60,Sorghum
Black,Zaid,874,28.9,59,Sorghum
Black,Zaid,939,27.9,62,Sorghum
Black,Zaid,849,28.0,54,Sorghum
Black,Rabi,918,27.1,53,Sorghum
Black,Kharif,960,28.8,62,Sorghum
Black,Kharif,849,29.9,51,Sorghum
Black,Kharif,953,29.3,59,Sorghum
Black,Kharif,975,26.3,56,Sorghum
Black,Rabi,832,29.0,55,Sorghum
Black,Zaid,946,27.2,69,Sorghum
Black,Kharif,991,29.2,64,Sorghum
Black,Rabi,811,27.2,59,Sorghum
Black,Kharif,904,28.4,50,Sorghum
Black,Rabi,807,29.8,64,Sorghum
Black,Zaid,901,27.7,69,Sorghum
Black,Zaid,894,29.3,70,Sorghum
Black,Zaid,935,27.6,52,Sorghum
Black,Kharif,945,29.1,59,Sorghum
Black,Kharif,863,27.9,64,Sorghum
Black,Kharif,866,26.4,60,Sorghum
Black,Zaid,939,26.6,61,Sorghum
Black,Zaid,807,28.8,64,Sorghum
Black,Rabi,876,26.5,61,Sorghum
Black,Kharif,823,28.2,63,Sorghum
Black,Kharif,886,26.0,59,Sorghum
Black,Rabi,813,28.6,56,Sorghum
Black,Rabi,819,27.5,64,Sorghum
Black,Rabi,820,29.0,68,Sorghum
Black,Rabi,986,28.9,57,Sorghum
Black,Kharif,867,28.3,66,Sorghum
Black,Kharif,984,28.0,68,Sorghum
Black,Kharif,809,29.9,64,Sorghum
Black,Rabi,952,27.3,59,Sorghum
Black,Zaid,955,28.6,54,Sorghum
Black,Kharif,994,26.9,69,Sorghum
Black,Zaid,872,26.7,51,Sorghum
Black,Zaid,813,26.5,62,Sorghum
Black,Kharif,883,26.6,65,Sorghum
Black,Kharif,891,27.4,65,Sorghum
Black,Rabi,899,29.3,57,Sorghum
Black,Zaid,931,26.7,61,Sorghum
Black,Kharif,975,29.3,58,Sorghum
Black,Kharif,953,26.3,60,Sorghum
Black,Kharif,959,27.6,63,Sorghum
Black,Zaid,915,27.0,57,Sorghum
Black,Kharif,802,26.4,65,Sorghum
Black,Kharif,904,26.6,54,Sorghum
Black,Rabi,868,26.6,69,Sorghum
Black,Rabi,969,28.9,62,Sorghum
Black,Kharif,844,29.4,69,Sorghum
Black,Zaid,994,26.4,64,Sorghum
Black,Zaid,996,26.5,64,Sorghum
Black,Kharif,856,28.2,51,Sorghum
Black,Zaid,909,26.6,61,Sorghum
Black,Kharif,863,29.6,51,Sorghum
Black,Rabi,843,27.0,55,Sorghum
Black,Kharif,982,26.1,56,Sorghum
Black,Kharif,818,29.9,66,Sorghum
Black,Rabi,878,29.4,52,Sorghum
Black,Rabi,801,29.7,54,Sorghum
Black,Zaid,870,29.7,69,Sorghum
Black,Kharif,910,27.0,64,Sorghum
Black,Rabi,915,29.6,68,Sorghum
Black,Zaid,816,27.0,55,Sorghum
Black,Rabi,988,29.0,55,Sorghum
Black,Zaid,821,27.6,55,Sorghum
Black,Kharif,967,26.5,58,Sorghum
Black,Zaid,997,29.5,67,Sorghum
Black,Rabi,992,27.4,61,Sorghum
Black,Rabi,909,28.1,69,Sorghum
Black,Kharif,800,30.0,58,Sorghum
Black,Rabi,890,28.8,58,Sorghum
Black,Kharif,988,29.4,68,Sorghum
Black,Rabi,961,26.9,55,Sorghum
Black,Kharif,900,27.6,55,Sorghum
Black,Zaid,988,29.3,62,Sorghum
Black,Rabi,827,27.4,70,Sorghum
Black,Rabi,945,28.3,67,Sorghum
Black,Zaid,853,27.4,57,Sorghum
Black,Zaid,981,28.7,55,Sorghum
Black,Rabi,910,26.6,66,Sorghum
Black,Zaid,951,27.4,62,Sorghum
Black,Zaid,937,26.6,68,Sorghum
Black,Zaid,969,28.6,55,Sorghum
Black,Kharif,899,28.8,51,Sorghum
Black,Zaid,863,26.3,54,Sorghum
Black,Rabi,988,28.0,52,Sorghum
Black,Rabi,990,28.3,64,Sorghum
Black,Kharif,966,27.9,54,Sorghum
Black,Rabi,912,26.3,57,Sorghum
Black,Kharif,986,27.3,54,Sorghum
Black,Rabi,916,29.6,65,Sorghum
Black,Rabi,872,28.7,65,Sorghum
Black,Kharif,839,27.9,55,Sorghum
Black,Kharif,916,28.3,54,Sorghum
Black,Rabi,917,27.7,68,Sorghum
Black,Rabi,810,28.3,50,Sorghum
Black,Zaid,802,29.5,50,Sorghum
Black,Zaid,988,26.3,54,Sorghum
Black,Rabi,864,27.6,61,Sorghum
Black,Rabi,966,27.7,67,Sorghum
Black,Zaid,940,26.2,63,Sorghum
Black,Kharif,895,27.9,60,Sorghum
Black,Rabi,811,26.6,51,Sorghum
Black,Zaid,956,28.1,64,Sorghum
Black,Kharif,830,27.4,67,Sorghum
Black,Zaid,953,28.8,61,Sorghum
Black,Kharif,896,27.4,50,Sorghum
Black,Kharif,966,29.5,60,Sorghum
Black,Zaid,906,26.6,61,Sorghum
Black,Rabi,967,27.2,59,Sorghum
Black,Zaid,845,29.8,57,Sorghum
Black,Kharif,887,29.0,63,Sorghum
Black,Zaid,844,26.1,54,Sorghum
Black,Zaid,891,29.3,58,Sorghum
Black,Rabi,993,26.6,65,Sorghum
Black,Rabi,868,28.7,65,Sorghum
Black,Kharif,913,26.5,61,Sorghum
Black,Rabi,823,27.2,67,Sorghum
Black,Zaid,920,27.3,64,Sorghum
Black,Rabi,878,26.3,66,Sorghum
Black,Zaid,801,27.9,70,Sorghum
Black,Zaid,996,27.7,61,Sorghum
Black,Rabi,814,28.9,70,Sorghum
Black,Rabi,843,28.6,54,Sorghum
Black,Kharif,852,29.3,66,Sorghum
Black,Zaid,905,27.5,64,Sorghum
Black,Kharif,969,28.8,63,Sorghum
Black,Zaid,949,26.7,63,Sorghum
Black,Rabi,828,27.0,54,Sorghum
Black,Kharif,905,26.4,54,Sorghum
Black,Zaid,910,27.0,55,Sorghum
Black,Kharif,974,28.0,62,Sorghum
Black,Zaid,836,26.6,57,Sorghum
Black,Rabi,892,29.8,64,Sorghum
Black,Zaid,951,27.1,65,Sorghum
Black,Rabi,816,27.4,65,Sorghum
Black,Zaid,822,27.1,60,Sorghum
Black,Rabi,834,28.9,59,Sorghum
Black,Zaid,925,26.6,57,Sorghum
Black,Kharif,901,28.5,57,Sorghum
Black,Kharif,994,26.6,51,Sorghum
Black,Kharif,833,28.3,60,Sorghum
Black,Rabi,874,28.2,64,Sorghum
Black,Rabi,987,29.7,66,Sorghum
Black,Zaid,821,30.0,64,Sorghum
Black,Zaid,914,26.2,66,Sorghum
Black,Zaid,965,29.6,68,Sorghum
Black,Kharif,943,27.5,59,Sorghum
Black,Rabi,916,29.5,60,Sorghum
Black,Kharif,882,29.9,53,Sorghum
Black,Rabi,834,28.8,70,Sorghum
Black,Kharif,826,27.3,69,Sorghum
Black,Zaid,879,27.9,70,Sorghum
Black,Zaid,918,27.6,70,Sorghum
Black,Zaid,965,27.0,68,Sorghum
Black,Kharif,858,26.2,58,Sorghum
Black,Kharif,825,26.5,70,Sorghum
Black,Rabi,977,26.3,60,Sorghum
Black,Rabi,915,27.3,64,Sorghum
Black,Zaid,933,29.7,60,Sorghum
Black,Kharif,949,28.1,59,Sorghum
Black,Zaid,919,29.4,70,Sorghum
Black,Rabi,837,27.4,66,Sorghum
Black,Kharif,839,28.7,66,Sorghum
Black,Kharif,863,29.5,59,Sorghum
Black,Kharif,812,29.9,67,Sorghum
Black,Rabi,994,26.2,64,Sorghum
Black,Kharif,960,29.9,64,Sorghum
Black,Zaid,807,26.6,63,Sorghum
Black,Kharif,841,27.3,66,Sorghum
Black,Rabi,868,29.1,53,Sorghum
Black,Kharif,980,28.1,62,Sorghum
Black,Kharif,879,29.5,57,Sorghum
Black,Kharif,907,29.5,53,Sorghum
Black,Kharif,993,27.4,51,Sorghum
Black,Zaid,985,29.3,55,Sorghum
Black,Rabi,851,29.5,59,Sorghum
Black,Rabi,941,28.2,65,Sorghum
Black,Kharif,963,26.1,58,Sorghum
Black,Kharif,817,27.0,58,Sorghum
Black,Rabi,948,28.1,53,Sorghum
Black,Kharif,986,26.3,54,Sorghum
Black,Zaid,818,26.0,67,Sorghum
Black,Kharif,988,28.9,51,Sorghum
Black,Rabi,846,29.0,70,Sorghum
Black,Rabi,863,26.5,69,Sorghum
Black,Kharif,969,29.9,67,Sorghum
Black,Kharif,979,29.5,63,Sorghum
Black,Zaid,804,27.2,64,Sorghum
Black,Rabi,877,28.7,50,Sorghum
Black,Kharif,848,28.4,54,Sorghum
Black,Kharif,900,26.9,53,Sorghum
Black,Rabi,958,29.7,60,Sorghum
Black,Kharif,944,29.4,56,Sorghum
Black,Zaid,875,29.4,63,Sorghum
Black,Rabi,906,28.4,62,Sorghum
Black,Zaid,878,26.1,58,Sorghum
Black,Kharif,899,29.5,50,Sorghum
Black,Zaid,981,27.6,61,Sorghum
Black,Kharif,870,29.2,63,Sorghum
Black,Kharif,839,26.7,57,Sorghum
Black,Zaid,824,29.5,67,Sorghum
Black,Rabi,914,28.3,69,Sorghum
Black,Rabi,870,28.9,60,Sorghum
Black,Kharif,938,26.3,65,Sorghum
Black,Zaid,980,26.4,51,Sorghum
Black,Rabi,952,28.0,59,Sorghum
Black,Zaid,931,26.9,64,Sorghum
Black,Kharif,931,29.7,50,Sorghum
Black,Zaid,989,27.4,57,Sorghum
Black,Rabi,853,28.4,64,Sorghum
Black,Kharif,870,26.4,53,Sorghum
Black,Rabi,879,29.2,56,Sorghum
Black,Zaid,843,28.0,55,Sorghum
Black,Kharif,809,26.9,57,Sorghum
Black,Zaid,952,28.6,70,Sorghum
Black,Rabi,816,27.7,54,Sorghum
Black,Zaid,834,28.1,53,Sorghum
Black,Zaid,900,26.8,58,Sorghum
Black,Zaid,938,26.3,57,Sorghum
Black,Zaid,1000,26.2,61,Sorghum
Black,Kharif,923,28.7,57,Sorghum
Black,Zaid,915,29.0,56,Sorghum
Black,Rabi,996,27.2,66,Sorghum
Black,Rabi,993,29.1,61,Sorghum
Black,Kharif,901,28.0,61,Sorghum
Black,Rabi,827,29.9,65,Sorghum
Black,Zaid,998,27.6,50,Sorghum
Black,Zaid,886,27.1,66,Sorghum
Black,Rabi,883,26.1,59,Sorghum
Black,Kharif,971,27.4,68,Sorghum
Black,Zaid,901,28.5,54,Sorghum
Black,Zaid,865,27.0,60,Sorghum
Black,Rabi,865,27.8,54,Sorghum
Black,Rabi,847,28.9,57,Sorghum
Black,Rabi,856,27.7,56,Sorghum
Black,Rabi,878,27.5,55,Sorghum
Black,Zaid,889,28.7,50,Sorghum
Black,Zaid,850,26.5,50,Sorghum
Black,Kharif,861,29.3,57,Sorghum
Black,Kharif,977,29.4,55,Sorghum
Black,Kharif,854,26.2,65,Sorghum
Black,Rabi,846,27.3,52,Sorghum
Black,Zaid,838,27.1,63,Sorghum
Black,Rabi,885,27.7,62,Sorghum
Black,Rabi,981,26.9,52,Sorghum
Black,Zaid,951,29.6,63,Sorghum
Black,Zaid,966,28.9,63,Sorghum
Black,Kharif,954,26.9,66,Sorghum
Black,Zaid,933,29.0,54,Sorghum
Black,Rabi,811,29.4,52,Sorghum
Black,Kharif,865,27.5,54,Sorghum
Black,Zaid,869,27.8,62,Sorghum
Black,Kharif,987,27.2,68,Sorghum
Black,Kharif,974,27.4,50,Sorghum
Black,Kharif,874,29.0,54,Sunflower
Black,Kharif,948,27.6,57,Sunflower
Black,Kharif,978,27.0,68,Sunflower
Black,Rabi,928,27.2,65,Sunflower
Black,Kharif,923,26.4,66,Sunflower
Black,Zaid,849,29.4,70,Sunflower
Black,Rabi,863,28.5,69,Sunflower
Black,Zaid,884,29.7,62,Sunflower
Black,Zaid,912,26.1,55,Sunflower
Black,Kharif,901,28.0,60,Sunflower
Black,Rabi,840,29.1,53,Sunflower
Black,Kharif,827,29.7,67,Sunflower
Black,Rabi,992,27.0,67,Sunflower
Black,Rabi,916,26.4,52,Sunflower
Black,Rabi,988,28.2,61,Sunflower
Black,Rabi,889,28.6,62,Sunflower
Black,Zaid,870,26.6,62,Sunflower
Black,Zaid,952,29.7,65,Sunflower
Black,Rabi,905,27.1,51,Sunflower
Black,Rabi,858,26.2,65,Sunflower
Black,Kharif,873,27.8,67,Sunflower
Black,Rabi,877,28.1,69,Sunflower
Black,Kharif,976,26.3,54,Sunflower
Black,Zaid,982,29.3,51,Sunflower
Black,Kharif,822,30.0,59,Sunflower
Black,Rabi,957,27.5,50,Sunflower
Black,Zaid,973,26.8,57,Sunflower
Black,Zaid,883,27.2,61,Sunflower
Black,Kharif,944,28.6,61,Sunflower
Black,Zaid,970,29.0,69,Sunflower
Black,Kharif,882,27.8,55,Sunflower
Black,Kharif,827,26.9,50,Sunflower
Black,Kharif,824,29.4,51,Sunflower
Black,Rabi,879,28.3,65,Sunflower
Black,Rabi,851,27.5,65,Sunflower
Black,Rabi,807,29.3,58,Sunflower
Black,Kharif,900,29.5,60,Sunflower
Black,Rabi,931,29.5,70,Sunflower
Black,Zaid,838,28.6,62,Sunflower
Black,Rabi,840,29.4,68,Sunflower
Black,Rabi,898,29.3,56,Sunflower
Black,Zaid,861,29.8,56,Sunflower
Black,Zaid,963,26.6,65,Sunflower
Black,Kharif,964,26.9,64,Sunflower
Black,Rabi,817,29.0,67,Sunflower
Black,Rabi,888,29.8,67,Sunflower
Black,Kharif,805,26.6,55,Sunflower
Black,Zaid,933,26.6,55,Sunflower
Black,Kharif,820,29.0,63,Sunflower
Black,Zaid,890,28.0,53,Sunflower
Black,Rabi,975,29.4,52,Sunflower
Black,Rabi,980,29.3,52,Sunflower
Black,Zaid,976,28.1,68,Sunflower
Black,Kharif,936,29.7,64,Sunflower
Black,Zaid,993,27.3,64,Sunflower
Black,Zaid,822,28.6,69,Sunflower
Black,Kharif,941,27.2,68,Sunflower
Black,Zaid,946,29.9,68,Sunflower
Black,Zaid,965,27.2,51,Sunflower
Black,Kharif,930,28.0,67,Sunflower
Black,Rabi,904,29.9,62,Sunflower
Black,Kharif,988,27.5,68,Sunflower
Black,Rabi,834,26.2,67,Sunflower
Black,Zaid,813,28.7,62,Sunflower
Black,Zaid,935,28.3,62,Sunflower
Black,Kharif,904,26.7,60,Sunflower
Black,Rabi,969,26.9,57,Sunflower
Black,Rabi,862,29.8,50,Sunflower
Black,Kharif,919,27.0,53,Sunflower
Black,Kharif,920,27.2,56,Sunflower
Black,Rabi,966,29.9,67,Sunflower
Black,Kharif,845,29.8,60,Sunflower
Black,Rabi,980,26.7,65,Sunflower
Black,Zaid,945,28.3,62,Sunflower
Black,Rabi,1000,28.7,56,Sunflower
Black,Rabi,840,29.3,56,Sunflower
Black,Zaid,824,28.6,52,Sunflower
Black,Rabi,977,28.1,58,Sunflower
Black,Rabi,815,27.6,70,Sunflower
Black,Zaid,931,28.7,61,Sunflower
Black,Zaid,956,28.4,57,Sunflower
Black,Kharif,984,26.8,66,Sunflower
Black,Kharif,931,29.7,69,Sunflower
Black,Rabi,886,29.3,67,Sunflower
Black,Zaid,829,27.5,51,Sunflower
Black,Kharif,803,29.2,50,Sunflower
Black,Rabi,971,27.6,58,Sunflower
Black,Rabi,926,29.3,51,Sunflower
Black,Rabi,867,30.0,55,Sunflower
Black,Kharif,821,29.1,69,Sunflower
Black,Zaid,922,26.0,61,Sunflower
Black,Zaid,998,27.9,61,Sunflower
Black,Zaid,954,29.6,56,Sunflower
Black,Zaid,833,28.9,69,Sunflower
Black,Kharif,988,26.3,61,Sunflower
Black,Kharif,892,27.6,67,Sunflower
Black,Zaid,935,26.9,60,Sunflower
Black,Zaid,866,28.7,66,Sunflower
Black,Rabi,893,28.7,67,Sunflower
Black,Zaid,851,29.3,67,Sunflower
Black,Kharif,954,29.4,53,Sunflower
Black,Kharif,872,28.3,58,Sunflower
Black,Kharif,800,27.5,53,Sunflower
Black,Zaid,933,28.3,65,Sunflower
Black,Zaid,867,26.5,50,Sunflower
Black,Kharif,957,26.1,55,Sunflower
Black,Kharif,868,26.8,67,Sunflower
Black,Rabi,936,27.9,66,Sunflower
Black,Zaid,957,26.1,65,Sunflower
Black,Kharif,987,27.6,69,Sunflower
Black,Rabi,914,27.1,69,Sunflower
Black,Zaid,811,27.2,58,Sunflower
Black,Rabi,930,28.8,58,Sunflower
Black,Rabi,995,28.7,68,Sunflower
Black,Zaid,937,27.3,52,Sunflower
Black,Zaid,834,26.4,65,Sunflower
Black,Zaid,973,26.9,64,Sunflower
Black,Kharif,918,28.4,61,Sunflower
Black,Rabi,895,28.5,59,Sunflower
Black,Rabi,898,27.0,60,Sunflower
Black,Kharif,897,27.0,69,Sunflower
Black,Zaid,839,27.5,56,Sunflower
Black,Rabi,844,28.9,53,Sunflower
Black,Rabi,896,26.5,60,Sunflower
Black,Zaid,950,26.7,55,Sunflower
Black,Rabi,865,28.0,70,Sunflower
Black,Kharif,832,28.8,50,Sunflower
Black,Rabi,865,28.5,60,Sunflower
Black,Kharif,821,29.1,50,Sunflower
Black,Rabi,820,27.3,56,Sunflower
Black,Rabi,863,26.5,61,Sunflower
Black,Rabi,974,28.9,67,Sunflower
Black,Zaid,989,27.9,57,Sunflower
Black,Rabi,858,27.6,51,Sunflower
Black,Rabi,859,26.4,63,Sunflower
Black,Kharif,891,26.1,51,Sunflower
Black,Zaid,863,27.6,64,Sunflower
Black,Kharif,814,30.0,69,Sunflower
Black,Rabi,805,27.2,57,Sunflower
Black,Rabi,863,28.5,70,Sunflower
Black,Zaid,991,27.0,51,Sunflower
Black,Zaid,984,28.1,50,Sunflower
Black,Rabi,912,29.2,60,Sunflower
Black,Zaid,966,28.0,63,Sunflower
Black,Zaid,936,29.3,62,Sunflower
Black,Zaid,811,26.4,50,Sunflower
Black,Zaid,902,29.3,51,Sunflower
Black,Rabi,813,26.9,61,Sunflower
Black,Rabi,976,29.7,58,Sunflower
Black,Zaid,828,26.3,65,Sunflower
Black,Rabi,873,28.3,51,Sunflower
Black,Rabi,945,26.5,51,Sunflower
Black,Kharif,971,28.4,69,Sunflower
Black,Zaid,933,26.2,63,Sunflower
Black,Zaid,924,28.7,54,Sunflower
Black,Zaid,909,26.6,51,Sunflower
Black,Kharif,911,28.0,55,Sunflower
Black,Zaid,935,29.7,53,Sunflower
Black,Kharif,980,27.8,54,Sunflower
Black,Rabi,814,26.3,52,Sunflower
Black,Rabi,801,27.7,70,Sunflower
Black,Kharif,856,29.2,50,Sunflower
Black,Zaid,816,29.4,60,Sunflower
Black,Kharif,807,28.0,53,Sunflower
Black,Zaid,996,28.2,51,Sunflower
Black,Rabi,900,26.1,56,Sunflower
Black,Kharif,982,29.8,56,Sunflower
Black,Kharif,906,29.5,51,Sunflower
Black,Rabi,833,29.9,64,Sunflower
Black,Rabi,872,29.3,58,Sunflower
Black,Zaid,863,27.8,58,Sunflower
Black,Kharif,938,29.5,55,Sunflower
Black,Rabi,831,29.4,62,Sunflower
Black,Kharif,813,28.8,65,Sunflower
Black,Zaid,931,27.7,69,Sunflower
Black,Kharif,989,26.1,61,Sunflower
